,balls,bikes,blocks,books,coals,dolls,gloves,horses,trains,expected_weight
2536,4,0,1,4,0,1,1,2,1,13.8333410867
2537,3,0,0,7,2,0,2,0,2,2.75819328941
2538,4,1,0,3,2,3,5,0,2,0.0
2539,5,0,0,3,3,2,3,1,0,1.84236539138
2540,2,1,1,4,1,0,2,1,0,4.87664037226
2541,3,0,0,2,2,1,3,2,1,3.39343179316
2542,5,1,0,5,1,0,2,0,2,1.69340611941
2543,0,0,0,3,1,1,3,3,4,0.427500583259
2544,5,1,0,1,1,0,9,1,1,2.46275567579
2545,3,0,1,2,0,0,4,3,0,36.5162836864
2546,2,0,0,7,2,0,3,0,3,0.80512141002
2547,1,0,0,3,1,0,5,0,4,2.61167422326
2548,1,0,2,1,0,0,2,1,1,31.3145166871
2549,2,1,0,1,0,0,2,0,3,11.4565119616
2550,0,0,3,1,0,2,5,1,0,4.23690919309
2551,7,1,0,4,1,2,3,2,1,0.143001639233
2552,3,1,0,5,0,2,2,1,0,15.4551633015
2553,3,0,1,6,0,1,1,1,2,5.98395414607
2554,2,0,0,1,0,0,6,0,3,29.7273555282
2555,2,2,1,0,2,0,1,1,0,0.701708157453
2556,0,1,0,5,2,3,3,0,0,1.5920550421
2557,3,0,0,4,1,1,5,1,2,4.62561295621
2558,1,1,1,5,0,3,5,4,0,0.0890259711172
2559,3,2,0,1,1,1,1,3,1,0.231684381779
2560,2,1,0,4,1,0,0,2,2,2.36384510661
2561,1,1,0,4,1,0,3,0,2,3.79300136253
2562,5,0,0,1,0,0,2,0,3,28.4959779979
2563,1,1,1,6,1,0,5,0,3,0.0908671630922
2564,5,1,0,5,2,1,2,0,0,1.4049579786
2565,3,1,2,10,3,0,0,1,0,0.0
2566,2,0,0,3,0,2,2,2,2,15.9611817307
2567,5,0,1,2,0,0,5,0,1,34.7034279406
2568,2,2,0,1,3,0,4,1,0,0.23011436892
2569,5,1,1,1,0,0,2,0,0,26.0932476236
2570,6,0,0,4,2,1,7,1,2,0.182454439685
2571,4,0,0,3,1,4,7,1,1,1.70427670995
2572,4,0,1,3,0,0,4,1,1,29.794759175
2573,7,0,1,3,0,0,5,0,3,1.18822357392
2574,2,1,1,2,1,1,3,0,0,6.19311719159
2575,3,0,1,4,2,4,4,1,1,0.0
2576,5,0,0,4,1,0,1,0,0,19.4145424523
2577,5,1,0,2,1,0,4,0,2,1.87293391461
2578,3,0,0,2,1,0,2,0,4,4.48138182008
2579,1,0,0,3,1,5,7,0,2,0.875772256976
2580,5,0,0,4,0,1,2,0,3,11.38120663
2581,5,2,1,4,1,0,8,1,1,0.0
2582,1,0,0,3,2,0,3,0,1,8.607147496
2583,1,1,1,2,2,0,4,0,1,0.963806201992
2584,3,0,1,1,2,1,2,0,3,0.0874565185356
2585,5,0,1,5,1,1,2,0,1,5.93511900274
2586,1,0,0,0,2,0,4,0,1,8.12157884889
2587,5,0,1,3,1,1,2,1,1,4.70848099622
2588,2,0,0,2,1,1,2,3,2,4.60120790267
2589,4,0,0,2,2,3,4,2,0,1.95927481181
2590,2,0,0,3,1,0,2,2,3,4.37624718864
2591,2,1,0,3,1,1,4,3,1,0.914977476391
2592,3,0,0,4,0,1,0,3,3,4.48996517837
2593,6,1,0,6,2,1,5,0,1,0.0
2594,3,0,0,4,0,0,5,0,2,32.956672392
2595,2,1,0,2,0,0,5,0,3,5.80705198467
2596,8,1,0,1,2,1,4,0,0,1.79767311156
2597,1,0,1,4,2,0,6,0,2,1.31029647713
2598,5,1,0,4,0,0,3,0,1,17.3108316143
2599,4,0,0,4,3,0,4,1,2,0.354465948667
2600,2,0,0,1,0,2,6,2,2,13.0493195478
2601,3,2,0,1,0,0,4,0,0,16.698701701
2602,4,0,0,1,0,0,2,0,3,31.1525598287
2603,8,1,1,3,0,1,4,1,0,1.98720013652
2604,6,0,0,3,0,2,4,2,0,34.9503057794
2605,5,0,0,3,2,0,1,2,1,4.63667542666
2606,1,0,0,4,1,1,4,2,1,11.5019333621
2607,6,0,0,5,0,3,2,0,1,23.5998537026
2608,1,1,0,5,1,2,4,0,0,7.04903050891
2609,4,0,0,5,1,0,1,3,2,2.59749667519
2610,7,0,0,6,0,1,7,0,2,5.88108136728
2611,3,0,1,4,0,0,4,0,2,20.4839630079
2612,3,0,0,2,2,0,3,2,2,2.83436400755
2613,3,1,1,4,2,1,6,1,0,0.0948152009204
2614,1,0,1,4,1,3,3,3,0,1.92118082464
2615,1,1,0,2,1,1,10,0,0,7.72171137643
2616,2,0,0,2,1,0,4,2,2,8.80609623012
2617,7,0,0,2,1,0,5,5,0,4.38381486726
2618,2,0,0,9,0,1,2,5,0,12.3361002274
2619,3,1,0,4,1,0,2,0,3,1.07766304803
2620,0,0,2,5,1,1,3,1,1,1.54390819682
2621,2,1,1,3,0,0,2,0,0,26.4985646389
2622,3,0,1,3,0,0,1,0,1,33.6190972903
2623,2,1,0,5,1,1,7,1,2,0.462982235857
2624,4,0,0,2,2,0,1,2,0,7.68099047045
2625,3,0,2,3,0,0,2,3,0,16.0042259491
2626,3,1,1,2,1,3,2,0,0,1.98113481573
2627,4,0,2,2,1,1,0,1,1,2.07315332847
2628,2,0,0,2,0,1,2,1,3,19.8296782573
2629,2,1,0,4,2,0,4,1,3,0.0493651722766
2630,4,0,0,4,0,1,3,3,2,5.96142863887
2631,0,0,0,1,0,1,12,4,1,14.1323201908
2632,3,1,1,0,1,0,4,1,1,2.10938541982
2633,3,1,1,4,0,0,0,1,0,19.7691603514
2634,1,1,0,2,1,1,3,2,1,3.91236013343
2635,4,1,0,0,2,1,3,2,1,0.713926218936
2636,5,0,0,3,0,0,1,2,2,27.2006418299
2637,2,0,0,1,0,0,3,5,3,2.71188448076
2638,3,1,1,2,0,0,4,2,1,3.22078859142
2639,5,0,0,6,1,0,5,1,1,9.24118043737
2640,0,0,1,2,1,1,3,5,1,1.22568684082
2641,1,1,1,2,1,1,2,0,0,8.64094973124
2642,1,0,0,6,0,3,2,1,1,28.3798158507
2643,3,0,1,6,2,0,3,1,2,0.284651248982
2644,0,0,0,7,2,0,4,3,2,0.681723583202
2645,2,2,0,2,0,2,5,0,1,1.87465740053
2646,3,0,0,2,1,0,1,0,3,10.572159527
2647,0,0,0,5,1,0,3,1,3,5.87887822445
2648,2,1,0,3,0,3,5,1,0,12.0750400745
2649,2,0,1,2,1,0,7,1,2,3.12563790079
2650,2,0,1,5,2,1,3,2,1,0.742095516101
2651,3,0,1,2,0,0,4,1,3,5.06763953985
2652,1,0,1,2,1,1,7,3,2,0.28241296742
2653,4,1,0,5,0,3,4,3,0,1.33021104901
2654,1,0,1,5,1,0,3,1,1,9.44711481595
2655,0,0,2,2,1,0,7,2,2,0.595482689443
2656,1,1,0,3,0,1,2,2,0,26.1197572418
2657,8,0,1,3,0,1,9,0,1,3.68813545969
2658,3,0,0,5,1,1,5,2,1,6.44469519832
2659,1,0,0,2,2,0,4,0,0,11.0596047599
2660,3,1,0,2,2,0,9,1,0,1.63578766225
2661,1,1,1,3,0,0,4,0,1,14.2015255629
2662,0,0,1,2,0,1,4,0,4,3.1993302385
2663,1,0,2,4,0,1,2,1,1,11.3701932539
2664,4,1,0,2,0,0,7,1,2,4.26647053709
2665,3,2,1,4,0,0,2,0,0,4.60333613741
2666,1,0,0,4,0,5,5,4,1,0.236401588376
2667,2,0,1,2,0,2,3,3,1,5.37352911253
2668,1,1,1,3,1,5,3,1,0,0.270430259478
2669,1,0,0,2,0,2,2,2,1,35.1220479483
2670,5,0,0,3,3,0,2,3,2,0.369798943474
2671,4,0,1,5,0,0,4,0,1,30.8253096185
2672,2,1,1,2,2,0,4,0,0,2.01344683168
2673,4,1,0,1,0,2,4,2,0,13.3455865846
2674,4,0,1,5,0,0,3,5,0,5.65875489021
2675,1,0,1,4,1,0,0,3,2,2.15323908317
2676,2,0,1,4,2,1,5,1,2,0.282150476644
2677,2,0,1,5,2,0,2,0,3,0.428239463834
2678,4,1,0,3,3,1,4,1,1,0.0442973534319
2679,3,0,0,2,0,0,1,4,1,35.3382497262
2680,2,0,0,5,1,1,1,1,3,2.84668256702
2681,3,1,1,4,3,1,5,0,1,0.0901537370103
2682,8,0,0,4,1,4,3,1,0,2.44673662369
2683,2,0,0,0,0,2,2,1,2,32.7409070143
2684,0,1,0,1,0,0,3,0,3,13.9608497445
2685,3,0,1,7,1,1,5,1,3,0.0
2686,6,0,0,6,1,1,2,3,3,0.0479343422708
2687,4,0,1,1,0,1,7,2,1,9.83622671903
2688,7,0,0,3,1,1,5,3,1,1.54144768738
2689,2,1,1,1,4,0,1,0,0,0.219074146629
2690,3,0,0,0,0,0,3,3,3,12.3875135333
2691,5,0,1,3,1,2,6,0,1,2.14638123365
2692,1,1,0,3,0,1,3,1,1,17.8889804272
2693,0,1,1,6,2,0,3,0,1,0.757046004176
2694,0,0,1,2,0,2,1,2,2,10.9615371071
2695,4,3,0,4,1,0,0,0,2,0.137929110876
2696,1,1,0,5,2,0,4,1,1,0.99038993031
2697,3,0,0,2,1,1,3,0,3,5.39879089267
2698,2,0,2,5,2,0,4,0,0,2.31338644303
2699,5,1,0,2,0,3,4,1,1,2.39010761477
2700,2,1,0,4,3,1,4,1,0,0.327186223543
2701,0,1,0,1,1,0,2,0,2,8.62951611245
2702,0,1,1,4,1,0,1,1,0,8.48549936046
2703,0,1,0,2,2,0,8,1,1,1.73003723281
2704,1,1,0,0,0,2,4,0,1,22.4968488144
2705,1,1,0,0,0,1,6,0,2,14.2722019228
2706,2,2,1,2,0,0,4,0,0,6.19610562558
2707,3,1,0,4,0,1,6,0,1,11.9413477658
2708,5,0,0,8,1,0,4,1,2,2.12904213534
2709,3,1,0,3,0,2,1,0,2,6.78944057677
2710,4,1,1,5,0,1,3,1,0,4.66377490491
2711,2,2,0,2,0,0,2,0,0,18.432604564
2712,7,0,0,4,0,0,4,0,2,25.6967730704
2713,5,0,0,4,0,1,3,1,2,16.9073529467
2714,3,1,0,2,1,1,2,0,0,12.6692122208
2715,3,1,1,3,0,2,3,0,0,11.1727345887
2716,2,0,1,5,2,1,4,2,1,0.475132939748
2717,3,2,0,2,0,0,4,0,1,6.30611006437
2718,5,2,0,8,3,0,4,0,0,0.0471307279933
2719,3,0,0,6,0,1,4,1,2,15.7956072324
2720,4,0,0,5,2,3,5,2,0,0.978569168264
2721,3,1,0,5,0,0,6,1,0,21.8462606891
2722,3,1,0,1,1,0,7,4,1,0.606394250004
2723,4,1,0,6,1,1,5,1,1,0.937855692039
2724,3,2,0,1,0,0,3,0,0,17.5379120025
2725,1,1,1,3,1,2,7,0,1,0.782405939772
2726,7,0,0,3,3,0,0,1,3,0.126286495701
2727,0,1,1,2,1,1,8,0,2,0.429690503457
2728,2,1,0,1,2,0,2,0,0,6.98626781732
2729,1,0,1,1,2,2,3,1,2,0.597189287988
2730,2,2,0,2,1,2,3,1,0,0.833227651776
2731,4,2,0,4,0,3,3,1,0,0.864242741619
2732,3,0,1,2,1,1,4,0,2,4.28098596527
2733,2,0,1,5,2,0,3,0,2,0.957189380843
2734,4,1,0,1,1,3,2,0,0,5.89331016525
2735,2,0,1,5,0,1,4,0,2,11.0098864988
2736,0,1,0,6,2,0,1,1,2,0.506432766941
2737,2,1,0,7,2,0,8,1,0,0.58273542193
2738,0,0,1,2,2,1,5,0,2,1.62138784595
2739,4,0,2,4,0,2,5,1,0,2.98641876955
2740,6,1,0,6,0,3,3,2,0,1.03216624603
2741,4,3,0,6,0,1,3,0,0,0.542367275675
2742,2,1,0,3,0,0,6,0,1,24.6341182952
2743,1,1,0,3,1,1,1,2,3,0.585760013183
2744,6,1,0,1,0,0,4,0,2,10.0292780718
2745,7,0,0,4,2,1,2,1,1,2.01148246954
2746,4,0,1,3,4,2,2,2,0,0.0
2747,0,0,1,5,1,1,6,0,2,2.8337131479
2748,6,0,0,5,1,3,4,2,0,3.38376916962
2749,3,1,1,1,0,1,5,0,1,8.96430279925
2750,4,0,1,3,1,1,3,2,1,2.08552033531
2751,5,0,0,3,0,3,5,1,1,16.6643232164
2752,4,0,0,3,1,0,5,0,2,10.4795075658
2753,4,1,0,3,0,2,6,1,1,3.81290745474
2754,3,2,0,3,1,0,1,1,1,1.35885547391
2755,1,0,2,3,0,0,7,2,0,17.8770943553
2756,5,0,0,0,1,2,3,4,1,2.62842693063
2757,1,0,2,3,0,0,1,3,1,7.59285840181
2758,2,1,0,1,3,2,4,1,0,0.720219239099
2759,0,0,0,4,1,3,5,1,3,0.477514904961
2760,4,1,0,3,3,3,5,1,1,0.0
2761,3,0,0,3,3,3,3,2,0,0.460006353318
2762,3,1,1,3,0,0,3,5,2,0.0
2763,9,1,0,1,2,1,4,2,1,0.0990291839519
2764,4,0,1,3,1,0,7,0,1,7.97418191609
2765,1,0,1,2,3,2,4,2,0,0.404793924594
2766,0,0,0,3,2,1,3,4,1,2.56717906615
2767,2,0,0,4,0,2,2,1,4,1.97234713699
2768,2,2,0,7,1,0,1,1,3,0.0
2769,6,0,0,2,0,3,3,3,1,4.80018084059
2770,1,0,0,3,1,0,4,0,3,9.50529012522
2771,1,1,0,2,2,0,8,0,2,0.573502713958
2772,4,0,0,5,1,1,1,0,2,9.14540929887
2773,0,1,0,8,2,0,1,2,1,0.705770260322
2774,5,0,0,1,1,0,1,0,1,17.219789171
2775,4,0,0,6,1,3,6,1,1,1.13919455116
2776,4,1,1,4,1,3,3,1,1,0.0
2777,8,0,0,3,1,3,6,0,1,2.40600709706
2778,2,0,0,3,0,4,5,1,1,17.03081165
2779,6,0,1,6,0,1,7,0,1,5.76083928618
2780,4,1,0,4,1,0,3,1,1,3.56827907877
2781,4,0,1,4,2,0,2,0,4,0.0
2782,1,0,0,1,1,1,1,3,3,2.38686574205
2783,4,1,0,3,1,1,2,2,2,0.274990422154
2784,1,1,0,4,2,3,3,0,0,1.54375531905
2785,6,1,0,3,2,1,2,0,1,0.386493101519
2786,4,0,2,2,2,0,4,2,0,1.07796938181
2787,3,0,0,2,0,1,3,3,1,32.6779611811
2788,4,1,0,5,1,0,2,2,0,4.68972199715
2789,2,1,0,3,1,2,6,1,1,1.21849063545
2790,3,0,0,1,0,0,1,2,2,34.4385660621
2791,3,0,2,4,3,0,3,1,0,0.331741568458
2792,1,1,0,2,0,1,1,1,1,23.6851871831
2793,5,0,0,8,3,1,5,1,1,0.14505827895
2794,5,0,1,3,0,1,4,2,1,8.22363321098
2795,5,0,0,2,1,1,4,2,1,8.80674805493
2796,2,2,1,3,1,1,5,2,0,0.08799656464
2797,2,0,1,3,1,2,5,1,2,0.507219948441
2798,1,0,0,2,1,0,9,4,2,2.04588462169
2799,5,1,0,1,0,0,6,2,0,20.0602943303
2800,7,0,1,3,1,3,8,1,0,0.0457528649586
2801,2,0,0,4,0,1,4,3,1,25.8231193467
2802,0,1,0,3,0,0,4,0,3,8.10861301906
2803,2,0,1,3,0,2,1,0,2,17.9627450994
2804,0,1,1,4,0,0,1,0,0,29.1136056001
2805,2,0,0,3,0,0,2,0,3,30.8025017998
2806,4,1,1,6,0,0,3,1,1,2.38545204888
2807,1,1,1,1,1,0,5,0,1,4.71477630937
2808,2,1,0,3,0,0,3,2,2,6.03846344193
2809,0,1,1,1,1,0,2,0,1,7.42623860405
2810,7,0,0,4,1,0,0,1,1,14.1536193807
2811,4,0,1,3,0,1,1,0,1,34.6247584457
2812,3,1,1,3,1,2,5,1,0,1.02157922629
2813,2,0,0,5,2,1,4,2,3,0.268189157804
2814,5,0,1,3,0,1,4,3,0,14.7548263854
2815,1,0,0,4,1,3,5,0,0,15.6091751637
2816,6,0,1,0,2,0,2,2,2,0.28522011553
2817,2,0,0,8,3,0,1,0,2,0.851998817608
2818,8,0,0,5,2,0,5,2,0,2.10535384021
2819,1,0,1,5,3,5,2,0,1,0.0475296105397
2820,3,1,0,4,1,0,2,1,1,5.53929097461
2821,3,3,0,4,1,0,5,2,0,0.141580130941
2822,2,0,0,4,1,1,6,2,2,2.60016046017
2823,6,0,0,2,4,0,2,1,4,0.0
2824,5,0,0,3,1,1,4,1,2,4.43840736146
2825,3,0,0,2,0,1,3,1,1,33.6390226201
2826,5,1,0,4,0,1,6,1,0,12.0699011127
2827,1,2,0,4,0,1,4,1,0,5.87098493875
2828,0,0,0,2,1,2,2,2,1,13.2349895213
2829,3,0,1,2,0,1,1,1,1,33.4959066091
2830,4,2,0,6,1,2,2,2,0,0.0961727317494
2831,1,1,0,3,1,0,0,1,2,3.84778318567
2832,1,0,1,1,1,1,5,0,2,7.36217579856
2833,3,0,0,3,2,2,3,1,2,1.01363913078
2834,3,0,0,4,1,3,7,2,1,1.01451569566
2835,1,0,0,5,3,3,6,1,0,0.544558133977
2836,3,1,0,5,0,3,7,2,0,1.78792644392
2837,4,0,0,4,0,0,1,2,1,35.2298210941
2838,2,0,1,1,0,1,3,1,1,34.1515676274
2839,7,0,0,1,1,4,8,1,1,0.474583777253
2840,4,0,1,3,1,0,2,0,1,13.2716617048
2841,2,0,1,2,1,1,7,1,2,1.12942673547
2842,6,0,0,1,1,1,8,0,1,11.6606427317
2843,7,1,1,0,0,3,6,1,1,0.0
2844,1,2,1,2,1,1,4,0,1,0.182484237692
2845,3,1,1,3,0,0,5,0,1,7.80290853319
2846,3,0,1,6,0,0,3,0,2,14.6307030088
2847,2,0,0,2,0,0,1,5,3,3.19084719438
2848,6,0,0,6,2,1,3,4,1,0.0472188471522
2849,4,0,0,3,0,1,2,3,1,28.0965301191
2850,1,1,0,2,1,1,2,0,1,8.86043824322
2851,2,0,1,5,0,4,3,0,0,25.4519812963
2852,1,0,1,2,1,1,0,1,2,6.52182613651
2853,1,0,1,3,1,0,4,1,2,4.83628315406
2854,2,1,0,1,1,2,2,0,1,6.32283552771
2855,3,0,0,1,0,0,4,1,2,34.6876758328
2856,4,0,0,5,1,0,10,3,1,1.6702953263
2857,3,1,0,3,0,1,4,0,0,28.651068786
2858,3,0,1,3,1,1,3,0,2,3.42987757817
2859,5,0,0,3,2,1,3,0,2,1.68321411771
2860,4,0,0,6,0,2,6,1,1,16.4181180388
2861,2,0,0,2,0,1,4,0,5,1.80334182904
2862,2,1,0,0,0,1,1,0,0,29.6399588153
2863,4,0,1,3,0,1,8,1,1,10.8796155542
2864,4,1,0,8,1,2,5,2,0,0.374008480168
2865,4,0,0,5,2,1,5,0,0,6.99605577506
2866,7,1,2,5,0,1,5,1,0,0.0474871556418
2867,2,0,1,5,0,0,3,0,1,34.8194482537
2868,2,0,1,1,0,0,2,0,3,20.9364759616
2869,2,0,0,4,0,3,11,3,2,0.0892317776007
2870,2,1,0,3,2,2,5,1,1,0.350269619645
2871,6,0,1,5,4,0,1,2,1,0.0474241639152
2872,3,2,0,6,1,1,6,0,0,0.816380344167
2873,0,1,1,5,2,0,1,2,0,0.818092374695
2874,7,0,0,5,0,1,5,0,1,28.3145749767
2875,11,0,1,1,1,1,6,1,0,2.0665254038
2876,4,0,0,2,0,0,8,1,1,35.2838364635
2877,1,0,0,2,3,2,3,1,0,2.28073003798
2878,1,1,0,4,2,1,4,2,1,0.463571394239
2879,1,0,2,2,3,0,3,0,1,0.664083972753
2880,1,1,0,2,2,1,1,1,0,4.15357804137
2881,1,0,1,3,0,1,4,0,3,6.9686337627
2882,3,0,0,4,1,1,0,2,2,5.8300832184
2883,5,0,0,3,2,0,4,0,0,7.87681410348
2884,3,0,1,5,1,2,3,1,1,2.08677785834
2885,0,0,1,2,0,0,3,2,2,21.8284156806
2886,1,0,0,2,1,2,6,3,2,1.535871391
2887,1,0,0,1,1,0,4,3,2,8.52453327405
2888,5,0,1,7,2,0,0,0,1,2.44438754189
2889,1,0,1,9,0,1,6,2,1,2.67919533861
2890,0,1,0,1,3,0,4,0,1,1.22412435252
2891,5,0,1,4,0,0,2,0,4,0.838270360034
2892,0,1,0,3,0,3,5,0,1,11.2999858195
2893,1,0,0,0,1,2,8,1,2,6.66676494204
2894,2,0,0,1,2,1,2,3,2,1.56555057501
2895,5,1,0,3,0,1,8,1,1,3.43049500185
2896,6,1,1,4,1,0,2,0,1,1.19370576072
2897,3,0,0,2,1,1,10,1,1,9.02794948137
2898,3,0,2,2,1,0,2,0,2,1.9396331732
2899,3,0,0,2,0,1,6,1,1,35.3406554462
2900,5,1,0,5,2,3,4,0,0,0.415182471358
2901,3,0,0,3,1,0,1,0,2,15.1173786436
2902,4,0,2,2,1,1,4,0,2,0.282296999398
2903,3,0,2,6,1,0,0,0,1,3.44168963689
2904,6,0,0,1,1,2,5,2,1,5.18635518726
2905,0,1,1,4,1,0,2,1,1,3.49605545522
2906,7,0,0,4,0,0,6,1,1,31.4140596509
2907,2,0,0,0,1,2,3,0,2,11.706134106
2908,1,1,0,3,5,1,3,0,1,0.0847443033397
2909,4,0,0,5,1,0,4,1,3,1.94011279717
2910,3,0,0,4,0,0,2,3,2,19.2693423008
2911,2,0,1,4,1,1,12,1,0,4.34589459733
2912,1,0,0,4,0,0,0,4,3,7.09682954793
2913,1,0,2,2,0,1,0,0,2,14.0966985437
2914,5,1,0,5,0,0,0,1,0,25.8824605387
2915,2,0,0,4,1,2,3,0,2,7.61699067606
2916,2,0,1,5,0,0,9,1,2,4.38556242853
2917,6,1,2,3,1,0,0,0,0,1.62715584507
2918,4,0,0,6,1,2,3,2,1,2.70620171506
2919,3,1,0,3,0,0,1,3,2,3.47521757386
2920,3,0,1,4,0,3,1,1,1,9.19185528393
2921,1,0,0,5,2,1,5,3,2,0.224719558064
2922,0,1,0,3,2,0,6,0,2,0.846556734451
2923,6,0,1,2,0,1,4,1,1,15.9644983924
2924,0,1,1,2,0,0,0,1,1,20.8239318635
2925,2,1,1,1,1,1,5,1,1,1.12629002816
2926,4,0,1,4,1,0,2,1,0,14.8963996813
2927,4,1,0,3,0,1,8,4,0,1.55464876508
2928,1,1,0,6,1,2,4,0,1,1.82530250284
2929,7,1,1,1,0,4,1,0,0,1.76687969736
2930,1,2,0,1,2,3,8,0,0,0.134385684119
2931,2,0,1,6,1,2,3,0,1,3.91854661843
2932,4,1,2,4,0,0,2,1,1,0.691459722552
2933,1,0,1,1,2,0,4,0,3,1.56243924609
2934,1,0,0,1,0,2,2,1,2,32.5244719261
2935,5,1,0,1,4,0,3,2,1,0.0342629662272
2936,5,1,2,4,1,1,7,0,0,0.0494726152247
2937,1,1,1,4,0,1,3,0,1,8.24212999256
2938,4,0,0,1,2,0,7,4,2,0.371956614188
2939,2,0,1,5,1,1,4,2,1,2.18152224873
2940,1,0,1,3,0,0,5,1,1,34.1040358599
2941,1,0,0,1,1,0,5,0,3,11.2978210334
2942,3,1,0,2,2,1,5,0,2,0.230840202916
2943,1,0,0,6,0,0,7,1,3,9.72813980758
2944,2,0,1,3,0,0,4,2,2,9.27825221911
2945,2,1,0,4,0,2,5,0,1,9.54602043995
2946,4,0,0,4,0,0,2,1,4,4.74407588702
2947,1,2,0,0,0,0,3,0,3,1.96623896895
2948,1,0,0,2,0,0,6,5,1,22.6484799946
2949,1,0,0,3,3,2,4,3,1,0.390693558132
2950,2,1,2,1,1,0,0,1,0,3.29399397071
2951,3,0,0,3,0,1,5,0,4,5.03767878489
2952,5,0,1,2,1,0,5,0,0,15.5607184366
2953,9,2,0,2,0,1,4,1,0,1.30607361344
2954,5,0,0,3,1,0,4,3,2,1.85726814226
2955,5,0,0,4,0,3,3,0,1,28.6572950222
2956,4,0,1,2,1,1,2,3,0,6.78785160582
2957,3,1,0,4,1,2,0,0,0,8.66259316509
2958,3,0,0,4,0,4,5,1,2,2.4918001225
2959,3,1,1,3,0,0,5,2,3,0.0411221352515
2960,2,0,0,4,3,2,3,0,1,1.47415672763
2961,6,0,0,4,0,0,3,1,2,24.2778233408
2962,7,0,1,4,1,1,5,2,2,0.0
2963,2,2,1,3,3,0,0,1,1,0.0
2964,3,1,0,4,1,0,5,2,2,0.383431633824
2965,3,1,0,3,0,1,7,1,2,2.87048988044
2966,3,1,0,1,0,0,3,0,1,28.7109961477
2967,4,0,0,4,1,0,3,1,2,8.21573086994
2968,7,0,0,3,1,1,4,0,1,12.1265488806
2969,5,1,1,1,0,1,3,0,0,17.3100157596
2970,3,0,2,1,0,1,7,4,1,0.0
2971,3,0,1,2,0,1,7,2,1,8.56232387896
2972,4,0,1,8,2,0,9,1,0,0.794426691591
2973,3,1,0,4,0,2,6,0,1,6.26393343374
2974,3,2,0,5,2,0,2,2,0,0.34506997631
2975,6,2,0,6,1,0,4,0,0,1.14118882684
2976,4,0,0,3,2,2,6,1,4,0.049172414296
2977,3,2,0,2,0,2,4,0,1,1.69417693077
2978,1,1,0,1,0,1,2,0,0,29.4958488353
2979,5,0,2,3,1,2,6,0,0,1.03539456086
2980,2,0,1,3,2,0,4,4,1,0.365639964652
2981,4,0,0,4,2,2,4,0,2,1.04005107732
2982,8,0,1,3,1,0,6,1,0,7.05069571637
2983,5,1,0,9,2,0,5,1,0,0.401562496138
2984,1,1,1,5,0,1,4,1,0,8.68364030048
2985,0,0,1,3,3,1,4,0,0,1.66051153813
2986,6,2,0,3,1,0,1,0,0,2.65142779348
2987,2,0,0,5,3,0,5,0,0,4.27258377814
2988,5,0,1,2,1,0,5,2,1,2.78591588179
2989,5,0,1,2,0,0,8,0,1,28.047287868
2990,6,0,0,5,0,0,5,1,2,15.260431498
2991,1,1,1,5,1,0,6,0,0,4.93329868909
2992,0,0,0,4,0,5,4,4,1,1.03123374993
2993,1,1,1,2,1,0,0,0,1,6.5193954898
2994,1,0,1,7,4,0,6,0,1,0.138553682764
2995,1,1,2,2,1,0,4,0,2,0.224280196796
2996,5,1,0,2,0,1,13,2,2,0.087959804555
2997,2,0,0,2,0,0,0,0,3,32.707277762
2998,3,1,1,4,0,0,4,0,0,19.4776692167
2999,1,0,0,7,0,2,4,1,1,26.7253791019
3000,1,1,0,4,0,1,7,0,2,5.87322338732
3001,4,0,0,2,3,2,4,3,1,0.142691155864
3002,2,0,1,6,0,0,5,2,2,3.32097344446
3003,1,1,0,2,1,0,5,0,3,1.1360291152
3004,5,2,0,4,2,1,4,1,0,0.0843648779936
3005,5,0,1,4,2,2,1,0,1,0.811326421651
3006,2,1,0,1,1,1,2,0,2,3.96435383417
3007,5,1,1,2,0,0,2,1,0,16.4641084308
3008,7,0,2,1,0,0,2,0,0,38.5292511228
3009,2,1,0,1,2,1,5,2,0,1.41116317504
3010,4,0,0,2,1,0,2,3,1,12.4832582355
3011,0,0,0,5,1,4,2,1,2,1.55067236018
3012,4,0,0,5,3,2,4,2,0,0.537162883248
3013,4,1,0,1,2,1,4,2,0,1.49610529259
3014,7,0,1,3,2,1,6,0,1,0.637958698705
3015,3,0,0,4,1,0,3,0,3,5.82532739968
3016,4,0,0,3,3,0,2,1,3,0.139476117986
3017,1,0,1,1,3,0,2,0,1,2.16076579529
3018,5,1,0,1,0,0,1,3,1,9.24313473741
3019,3,0,0,5,2,1,4,0,0,6.44690643928
3020,5,0,0,4,1,1,1,2,1,9.51597834503
3021,4,0,1,2,2,0,4,0,2,0.928997865897
3022,5,0,0,3,1,1,6,2,0,11.8341969941
3023,1,1,1,4,1,1,2,0,2,0.546616758733
3024,1,0,0,2,1,1,4,4,3,0.514523928326
3025,2,0,1,6,1,0,5,2,1,2.62601937774
3026,1,0,0,2,2,5,6,1,1,1.11450561417
3027,1,0,0,4,1,0,3,0,4,3.15886524843
3028,1,1,1,3,2,0,3,0,0,2.58987710056
3029,2,1,0,0,2,1,5,2,2,0.368618468895
3030,1,1,1,4,0,0,1,0,0,27.9301307376
3031,1,0,0,4,3,0,9,3,1,0.266136224435
3032,5,2,0,7,0,1,6,0,0,2.01568220862
3033,6,1,0,3,1,0,3,3,0,3.19224943482
3034,5,0,0,3,2,3,3,1,0,3.31708551282
3035,2,0,2,5,3,0,4,0,1,0.0745457134161
